id,name,screen_name,location,description,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,protected,default_profile,default_profile_image,user_id,target,raw_label
993363480,ديوانية الشرقية,3_x_x_,المنطقة الشرقية,آخر أخبار الشرقية والمملكة | فعاليات | تغطيات | مناسبات | شكاوي ودعم #الأسر_المنتجه للتواصل والإعلان ع الخاص,115994,58584,163,44,False,38642,False,True,False,993363480,0,human
27834261,DJ Infamous Talk2Me,DJInfamousATL,"ATLANTA, GA","INFAMY ENTERTAINMENT CEO, V-103 RADIO ATL, LUDACRIS TOUR DJ, THE HEAVY HITTERS, DASH RADIO",98438,1347,662,18,False,28177,False,False,False,27834261,0,human
162780281,cam🕉️,Camii_cabrera1,Tigre,"•20•


♌",867,552,3,18946,False,22165,False,False,False,162780281,0,human
139202541,Pierre McCarragher,DiveSiteNet,Canada,The Scuba Diver - Scuba diving News 24/7,9906,2152,46,1,False,6589,False,False,False,139202541,1,bot
15860542,Destination BC,HelloBC,"BC, Canada","Official tourism organization for British Columbia, Canada. Come #exploreBC with us!",152435,1393,2464,8001,True,83713,False,False,False,15860542,0,human
1201545410,Mr.,Maneerh05,,"‏‏‏‏اسك : http://t.co/6F3DXEzZ8M‎‎‎‎‎












































استغفرالله العظيم وأتوب إليه .",706,729,1,1094,False,23838,False,True,False,1201545410,1,bot
19397785,Oprah Winfrey,Oprah,,,41863805,302,89792,157,True,12609,False,False,False,19397785,0,human
347607131,おしゃれ手帖,OshareTecho,聖ヤンサン学園,"長尾謙一郎『おしゃれ手帖』のセリフbotです。
@OshareTecho宛に「ヒョウ」「もしもし」「ポンタ」「ヒン兵衛」「せーのっ」などつぶやくと、反応あります。",832,0,39,1,False,138393,False,True,False,347607131,1,bot
885179286,ɮɛt ∆,bertaniam,concepcion,(SWS20/08/15💀 y 14/08/18👄)(Maná16/03/16💞)(GNR29/10/16🌟 y 29/09/17🌹)(GD12/11/17💚),958,2315,1,210,False,4493,False,False,False,885179286,0,human
112948196,Gのアザラシおじさん,maumanya,白熱の南極（名古屋）大陸,PSID:maumausan/3DSﾌﾚｺ4012-7023-0629/富野信者/ガンダムｷﾁｶﾞｲ/ガンプラ/ポケモン/スパロボ/スト魔女/ペリーヌさんの尻/｢｣/99ann/深夜の馬鹿力,1105,741,90,232935,False,510258,False,False,False,112948196,1,bot
847113145,❄    أحمد       `,aalghatreef,,,96020,93181,29,4239,False,55554,False,False,False,847113145,1,bot
27109378,Stephanie Wilson,Crazy_Golfer,"Brisbane, Australia",I'm the future world #1 women's golfer and there's nothing you can do about it :) Now working at @smqueue as Community Champion,86649,54354,1467,156,False,124241,False,False,False,27109378,1,bot
3075931313,Maria Banda,banda_mlbanda,"Cleveland, OH","Born in Brazil, Naturalized American citizen and mother of three beautiful children!Love my USA ❤️Love God ❤️Let's take America back! #NeverTrump",1641,1386,44,25286,False,30587,False,True,False,3075931313,0,human
541261629,abby🌻,abalaimo,Newman,something sweet,1183,608,1,9658,False,2680,False,False,False,541261629,0,human
1607241085,Adanacity,bizadanaliyik,"Adana, Türkiye",Kardan adam yapmayı bilmeyenlerin şehri Adana'nın en fiyakalı mizah sayfası.,336987,8265,57,33618,False,11881,False,False,False,1607241085,0,human
2438311802,Reem,Adv_777,,حيث يكون #الهلال 💙💙💙,77444,87224,48,137,False,17982,False,True,False,2438311802,1,bot
34239016,calciomercato.com,cmdotcom,"milano, italia",il sito di news di calcio n.1 in italia / Italy's no. 1 football news web site. English account: @CmdotCom_En Seguici anche su Instagram,127566,587,1055,120,False,117349,False,False,False,34239016,1,bot
29949435,#MeetingYourPower #ERAbyDJZinhle #ZeeNation,DJZinhle,"ÜT: -26.065987,27.948693",Africa’s no1 female DJ! BOOKINGS@DJZINHLE.COM | https://t.co/y4OAHuldIn,2450563,9568,2280,3246,True,58861,False,False,False,29949435,0,human
1961336024,Carolina,CaroolinaVila,"Entre Ríos, Argentina","Mi familia, mi luz 🐶❤
Estudiante de Educación física⚽🏀🏊",1174,971,1,12775,False,37327,False,False,False,1961336024,0,human
27693717,Joey Da Prince,JoeyDaPrince,"Tuscaloosa, AL","Crown Music | Artist | Youtuber 100,000 Subscribers l #TeamRayann |  | My email: JoeyDaPrinceMusic@gmail.com",87312,688,304,16962,False,150475,False,False,False,27693717,1,bot
2612293840,confesschelou ©,confesschelou,,Envoyez-nous vos confessions en DM et nous les publierons en ANONYME. 👀,94062,5029,122,5059,False,7270,False,False,False,2612293840,0,human
82171278,Lord Jada of House Brevett,JadaBrevett,"London, England",Actress • Writer • Director || kylo wouldn’t like those chips.,58270,8699,106,34448,False,19520,False,False,False,82171278,0,human
90921168,Netas Divinas,netas_divinas,CDMX,Twitter Oficial Netas Divinas  ⏰ Día y hora: Miércoles 10 pm 🔁 Repetición: Sábado 10pm 🎥 Sólo por: @UnicableOficial https://t.co/J8aBYmFcf7,1117819,85,1539,10146,True,30060,False,False,False,90921168,0,human
2444516970,Taste Like Love,TasteLikeLov,"Charlotte, NC","Healthy snacks, Gluten and dairy free recipes, Grilling recipes, Christmas baking recipes, Grill recipes, Yogurt recipes, Healthy eating, Healthy recipes",1585,1916,641,16,False,225380,False,True,False,2444516970,1,bot
457944154,Motivasiilmu,MotivasiIlmu,SMS/WA 081314146340,"Follow @motivasiilmu, memberi inspirasi , mencerahkan, memotivasi diri untuk selalu lebih baik. Kontak Iklan: Elzataher@yahoo.com",1245992,7,538,328,False,66549,False,True,False,457944154,1,bot
60851517,동아일보,dongamedia,대한민국,세상의 모든 뉴스와 콘텐츠를 당신의 손안에!,108697,30302,1612,57,True,72968,False,False,False,60851517,1,bot
123620874,Colleen Kelley,colleenk407,,W&J '21,1142,859,2,28169,False,18059,False,False,False,123620874,0,human
2458134986,Baroness,BaronessDupont,,I love smoking & drinking whiskey 🥃 I love sex and think it's a vital part of what makes us human. Not to be owned. No Dms,141605,326,435,21670,False,28775,False,False,False,2458134986,1,bot
20985527,Lecrae,lecrae,"Atlanta, GA",https://t.co/eliHBY27cl,1677582,421,6117,5522,True,12773,False,False,False,20985527,1,bot
14607140,hackaday,hackaday,Virtual Hackerspace,Fresh hacks every day 🔧 Collaborative project hosting built for hackers by hackers ☠️ Join the community at @hackadayio,143130,2216,3497,7557,True,46545,False,False,False,14607140,1,bot
78687173,Ciudad Bizarra,CiudadBizarra,"Valencia, Venezuela","Pelabola certificado, con comentarios que tratan de colarse en las pupilas gustativas del colectivo.  Para contactos CiudadBizarraNews@Gmail.com",1119109,374322,3931,48,False,175531,False,False,False,78687173,1,bot
994111987,HDHighResPorn.Com 🎥,HDhighresporn,,"(18+ Adults Only) The Hottest New 18+ Teen & Milf #Hardcore, #Lesbian, #Erotica Videos and Lots More. #Babes FREE LIVE SEX CAMS: https://t.co/S2imFNZSAY",210238,2126,1001,40843,False,73964,False,False,False,994111987,1,bot
375135445,Anne Glenn,AnneGlenn74,USA,Never underestimate the power of prayer. #Christian #BabyLivesMatter #Covfefe #Confefe #Deplorable #SuperElite #ProudAmerican #JesusIsLord,1551,1560,66,64638,False,135573,False,False,False,375135445,0,human
587526194,けんP@1/6スターライトクルーズ,ken1500,ウサミン星　◆所属: RPPRPRODUCTION、765プ,"みりあ&紗南担当のモバマスS4パッションP、デレステ第14&26期SSS、亜美P、当人男性、非声ｵﾀ、非変態。無課金でシンデレラガールズ＆765ASを中心にアイドルマスターを応援＆楽曲鑑賞中心にP活動中。 ◆765OFAシーズンファン数: 1,956万人（全国８位）◆現モバID:133838980",1938,1985,129,12022,False,42683,False,False,False,587526194,1,bot
116769784,Marsalis👨🏾‍🚀🛸🖖🏾,HeyItsMartty,Jersey,your friendly neighborhood alienweirdo🖖🏾 I’m all about my Waffles and French toast. I rap/kinda sing and what not. uhh idk what else goes here so yeah.,55885,66211,133,1817,False,76913,False,False,False,116769784,1,bot
528507656,bia,bewareofbea,,para sempre é sempre por um triz,980,642,1,3880,False,35862,False,False,False,528507656,0,human
1290082680,Ellen Pompeo,EllenPompeo,NY/LA,Professional Asst to Stella Luna Sienna May and Eli Ivery,1604898,576,3172,6681,True,5548,False,False,False,1290082680,0,human
527650146,Constanza De Reatti,ConstanzaDeReat,,,1250,644,0,18333,False,37401,False,False,False,527650146,0,human
120143525,セネカ,annaeuscaesar,東京県,欅沼に在住の奈良県民。クラシック音楽、YUI、藤原さくら、欅(平手、影山)、栄（竹内彩姫）、Dortmund(10/11～)、香川、マリノス(17～バクスタ2階住民),1002,864,69,74323,False,322099,False,False,False,120143525,1,bot
18197498,Bob Vila,BobVila,New York,"The Official Twitter Account of Bob Vila, America's Handyman. And the original salt-and-pepper beard. http://t.co/tfhb4HX3RB | https://t.co/5xW0UgljL7",919751,182,2744,757,True,10831,False,False,False,18197498,0,human
2928556470,そろそろ消えます@速度制限,0cNAmS2t0jncEjp,速度制限中は浮上率激減&フォロバ不可です,#fatego #shadowverse  別アカはこちら→@card3099,799,769,8,106556,False,38362,False,True,False,2928556470,1,bot
461277906,04 Limited Sazabys,04LS_nagoya,Nagoya/Japan,04 Limited Sazabysの公式Twitter。2008年名古屋で結成。ライブなどの最新情報を世界最速でお届けしマス。,355209,3145,3405,209,True,9953,False,False,False,461277906,1,bot
58826629,Amy,amymastrine,United States,Artist 👩🏻‍🎨 🌈 ☯️,1008,963,41,6493,False,16150,False,False,False,58826629,0,human
181099378,だからこそ@神戸,dakarakoso,兵庫県神戸市,詩を書いています。 あちこち行くのが好き お店屋さんが好き ゲームが好き パンが好き 愛犬はレッドのミニチュアダックスフント お酒はウイスキーが好き 愛娘は可愛い,1025667,1123283,2698,138,False,2248,False,False,False,181099378,1,bot
363900537,chelsea,chelseanebolisa,,Happiness -Naija girls do it best- #UNC18,804,985,2,1778,False,4638,False,False,False,363900537,0,human
3308360891,AmazingVines,AmazingVines,,Contact @HintzeMedia for business.,3,2,0,0,False,2,False,False,False,3308360891,0,human
1561973462,abril,abril_barrio,la pampa,,1248,574,4,13284,False,32093,False,False,False,1561973462,0,human
1891171214,جريح الصمت..,a5wesh,انسان جرحه عميق(ساااامحوني),‏‏‏‏ألهي ..ياعالم بكل أﻷحوال وعالم ماتخفيه الصدور وعالم ما بالنوايا.اللهم من أراد بي كيد أو شر فجعله في نحره وجسمه وفي بدنه.فأنك تعلم ونحن ﻻ نعلم.,231546,22435,34,7083,False,162648,False,True,False,1891171214,1,bot
1281280700,ΛLFΛBЯIΣLL,alfabriell,紫色的天堂        DIVING THE W0RLD,[L'CREME] #RMCF #MUFC •#FLOW2040• #NoHayBreak #FreeKendo Dive•Surf or Die,1146,249,22,5028,False,42013,False,True,False,1281280700,0,human
42836285,DJ CURFEW,DJ_CURFEW,"Palo Alto, CA",Entrepreneur | Libertarian | Dreamer,271420,72,55,177,False,280,False,False,False,42836285,0,human
106485105,G.V.Prakash Kumar,gvprakash,india,"Indian film score and soundtrack composer, Actor , Singer & Producer #வீரத்தமிழன் #rebel insta : https://t.co/CSu7YhoZge",5171164,34,1054,35246,True,12247,False,False,False,106485105,0,human
76593802,Víctor Arrogante ✊,caval100,Madrid (España),"Ayer y hoy militante por la justicia, la igualdad y la solidaridad. Inmediatamente me di cuenta que era algo por lo que merecía la pena lucha. #porlaRepública",119598,93947,983,46745,False,596203,False,False,False,76593802,1,bot
621681015,Annie,Annie_1251,,"Lies are simple, Truth is complex Living in Retrospect #VoidzHooliganz",1456,689,51,110568,False,99902,False,True,False,621681015,0,human
14293310,TIME,TIME,,Breaking news and current events from around the globe. Hosted by TIME staff.,15719954,856,102259,514,True,308350,False,False,False,14293310,1,bot
3820376903,Ana,AnnaSilva____,Vila Velha,"Se Deus é comigo contra mim ninguém será! 🙏❤
 ❤@LuanderReis",2424,596,1,2954,False,70668,False,True,False,3820376903,0,human
3306242996,Buy . Express,BuyDotExpress,United States,Check out daily cool stuff at https://t.co/vaaqmvAXfq,211833,20464,430,1896,False,237531,False,False,False,3306242996,1,bot
1678548306,♩✿˹ᓚɺgɹ̈ɹ̣ɺI˼,btool_2019,المملكة العربية السعودية,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏(اختر لقلبک مايليق بمقامهہ)
‎‎‎‎‎@btool_45",113022,104888,136,578,False,126881,False,True,False,1678548306,1,bot
2150223160,💫,hanan471,🇸🇦1435❤️S❤️R❤️M❤️,الخاص مهمل نهائي❌❌,173740,172852,154,1099,False,78488,False,True,False,2150223160,1,bot
976973737,Slime Kurren$y,365GettinIt,Out Da Swamp ,#GGE,772,1114,2,16348,False,44250,False,True,False,976973737,1,bot
713337475,ععّلي السالم🖤.,_Ail47,"kik,  abb47_",قرب لي يالله البُسطاء فأنا لا أحتاج سوى النّوايا الطّيبة ❤️ ، ١٩٩٩ | ابن لأب و أم عظيمين | .#فيليب_لام ⛔️.,1936,2305,1,921,False,22113,False,True,False,713337475,1,bot
937104758,Agustina,Agus_sosa15,Las Toscas,Snap: Agus.sosa9 // Promo 18❤️,1803,1378,0,24532,False,12238,False,False,False,937104758,0,human
87390266,Bernie Abrellia,bernieabrellia,YK-BDG-SBY and then (?),nakal tapi berakal | hingga tak tersisa tenagamu kecuali saat bersujud kepada-Nya | Archival @UGMYogyakarta 2012,926,428,4,42,False,38270,False,False,False,87390266,0,human
2549172114,イッテン@温水洋一推し,it66085434,イッテンと呼ばれております,アニメや漫画のネタを中心に呟きます。アイコン→ @ponponusaさん。サブ→@ITTEN0518 ツイフィール(一読お願いします。)→https://t.co/Rgozp7lcm2 不定期で配信します→https://t.co/LLQvkUZCJV,126353,146882,218,13403,False,52548,False,True,False,2549172114,1,bot
467646256,خبر عاجل الإخبارية 🇰🇼,ALAKBArkwTT, +965 | 66000637 ,,109076,1,288,150,False,44540,False,True,False,467646256,0,human
135416747,Bondan Winarno,PakBondan,"Ubud, Indonesia",On My Honor I Will Do My Best                                       Celebrating Culinary Culture                        IG @maknyusbw,1258381,392,1266,192,True,44937,False,False,False,135416747,0,human
55176518,Babnet,babnet_Tunisie,Tunisie,Site web d'actualité en continue,219699,8,313,0,True,144269,False,False,False,55176518,1,bot
25132897,Bree Essrig 🏳️‍🌈,BreeEssrig,"Los Angeles, CA",actor. writer. foot model✌️✨ for bookings & inquiries: mgmt@paralumanmedia.com,100142,2481,497,9653,True,901,False,False,False,25132897,0,human
536997660,ﾂﾂﾞｷ,ayufeme,太田留美,"EK9とGolf5GTi
貧困ホットハッチマン。
PUBG:ayufeme lol:QSS 誘ってください",993,501,9,5879,False,32310,False,False,False,536997660,0,human
108456596,WORLD PEACE,BABYFAITHmisato,町田市(東京です),本村碧唯.阪神タイガース、チェルシー.ダラスカウボーイズ、人間観察.カレー.チョコレート.が好きなおっさんです。【熱望】HKT48全握券,86177,61836,703,556,False,51521,False,False,False,108456596,1,bot
423668324,أذكار و عبر,athkar1010,,,84461,63185,35,24,False,59077,False,True,False,423668324,1,bot
1135688252,Rafaell,Bultron45,"Carolina, PR",IG/Bultron45,854,0,2,1873,False,36188,False,True,False,1135688252,0,human
61314535,Editorial Alfaguara,AlfaguaraMex,México,Alfaguara es la editorial de referencia en el campo de la creación literaria en lengua española. Un sello de Penguin Random House Grupo Editorial.,435843,788,1441,5427,False,19058,False,False,False,61314535,0,human
70352000,Intex Technologies,IntexBrand,Delhi,"Welcome to the official account of Intex technologies, an Indian origin manufacturer of Smartphones,consumer electronics and IT accessories since 1996.",159848,5045,94,1410,True,16430,False,False,False,70352000,0,human
332250142,سامي الشويكي العنزي,alshwiki1,,اللهم لانصر الا نصرك فانصر نصرنا وانصرنا,120632,249,352,496,False,138958,False,False,False,332250142,0,human
2836421,MSNBC,MSNBC,,"The place for in-depth analysis, political commentary and informed perspectives.",2305384,589,22112,655,True,153981,False,False,False,2836421,1,bot
1869341275,©®,CandeRotela,Brk - Cba ,P19,1693,1252,3,5038,False,13163,False,False,False,1869341275,0,human
385718466,صالح الداود,aldawood_s,"الرياض, المملكة العربية السعودية",متمسك بالبساطة لأنها الحياة.. لا أرحب بالتغريدات المتعصبة .. حساب الإنستغرام Saleh_aldawood3 سناب : salehaldawood3,132967,318,474,95,True,6981,False,True,False,385718466,0,human
611582397,Maganda lang Ako,BahayniQuotes,Wala kang PAKE!,(MAGANDA LANG ANG MAKAKARELATE)PROMOTION: DM US :),74940,0,34,259,False,4888,False,False,False,611582397,0,human
1564498860,#NF @BenPhrases 200k,dopeasshiphop,"Dothan, AL",Not affiliated with DOPE ENT.,88695,90819,127,251,False,10278,False,False,False,1564498860,1,bot
100170006,E.,TSMostHigh,Sorcerer/Neuro-surgeon,Apparently I'm a comedian but I'm really just depressed & socially awkward | For business & other inquiries strange.elyon@yahoo.com,1039,913,8,744,False,75838,False,False,False,100170006,0,human
1293787292,きりり〔ヒョンスン待ち〕,418Beauty93,ㅎ ㅅ ,BEAST 현승 なぽさん おしょう ｼﾞｪｼﾞｭﾝくん はなさん ガッキーさん dance BBQ X-erox B-style 新潟 MV出演→TheWinkingOlw AKB48 安室奈美恵 CM出演→2018ポカリスエット その他→AyaBambiスタンドイン,1092,1016,3,6504,False,33649,False,True,False,1293787292,1,bot
4497835955,Σαλαδίν Αλ ηοσεΐν,Ba2Om,,,42914,2366,4,3671,False,31620,False,False,False,4497835955,1,bot
16794201,sweet magnolia,crystal63,IN~Deep Oceans~OF~HIS L💞VE,BeLieving~FATHER~H💟LY~ FAITHFUL~&~TRUE💐THX🛐IN🕊️ SPIRIT~🚰F~GRACE 1~GOD~JESUS~LIVING W📖RD~Our PEACE~&~J🤗Y~L💝VE~IN~✝️RUTH  WHO'S~SAVIOR~&~L🔆RD ReSt~&~RePoSe=SHAL💮M,1292,1089,34,61796,False,33566,False,False,False,16794201,0,human
2852407598,ジャニーズ愛@相互フォロー支援アカ,1hairo,,ジャニーズの情報を発信しています。#少年隊#SMAP#TOKIO#V6 #KinKi Kids#嵐 (グループ)#タッキー&翼#NEWS (グループ)#関ジャニ∞#KAT-TUN#ジャニーズWEST#Sexy Zone#Kis-My-Ft2#KAT-TUN#Hey! Say! JUMP#相互フォロー支援アカウントです。,40974,18146,39,494,False,5826,False,True,False,2852407598,0,human
39941540,insopportabile,insopportabile,"Sardinia, Italy","Ne ho le scatole piene, ma con eleganza.",134022,37154,1398,10495,True,173673,False,False,False,39941540,1,bot
97979210,La Noticia Viral,LaNoticiaViral,Para México y el mundo,Te traemos las tendencias más relevantes de México y el mundo,1015908,19097,4091,994,False,45468,False,False,False,97979210,1,bot
332710234,DR mahmoud osman,albedya_editor,مكه المكرمه,جراح التجميل والحروق والتشوهات والعيوب الخلقيه,36897,137,19,850,False,140727,False,False,False,332710234,1,bot
15593696,8 News NOW,8NewsNow,"Las Vegas, Nevada","#BreakingNews, #VegasTraffic, #VegasWeather, #WeatherNOW, #8OnYourSide, #ITEAM8, #Sports8 and more from the CBS affiliate in Las Vegas. #8NN",229129,1948,1564,5540,True,125856,False,False,False,15593696,0,human
410089108,Greg Capullo,GregCapullo,US,"Artist of METAL, REBORN, BATMAN, SPAWN, QUASAR, X-FORCE, THE CREECH, HAUNT, World of Warcraft, Album art for FFDP, DISTURBED, KORN & more. Defiant till Death",150106,824,1871,18165,True,41015,False,False,False,410089108,0,human
4155011358,*,3washky,,لكل عابر من هنا : كن كالغيث تروي قبر عمي بدعائك ، اللهم اغفر له حتى لا يبقى من المغفره شيء . @f8idy_,954,304,3,7596,False,12197,False,True,False,4155011358,0,human
920610398,هاش تاق عُمان,hashtag_oman,,المشاركة عبر الوسم الهاشتاق افضل أداة لطرح الآراء وضمان لوصولها لشريحة أكبر من الناس ..كن صوتا فاعلا لمجتمعك..وجدنا هنا لإيصال ما تودون. «الأكثر تداولاً»,150433,13950,154,25231,False,4551,False,True,False,920610398,1,bot
553429991,ALGpGp,Al_GpGp,,"‏‏‏‏الله الَّلـي ينتصـر للصَّابـريـن
https://t.co/oP48yANqeJ",154042,1075,273,78,False,1554,False,False,False,553429991,0,human
63805938,Diario Financiero,DFinanciero,Chile,Twitter oficial de Diario Financiero Online. Actualización minuto a minuto de noticias e indicadores.,145257,1173,1800,314,True,155176,False,False,False,63805938,1,bot
1445374915,AppBank Store Zちゃん【公式】🐣,appbankstorez,,AppBank StoreのZちゃんなのです♪「あなたのスマホライフにHAPPYをプラス！」お買い物をしていただくみなさまにハッピーをお届けなのです(๑•̀ㅁ•́๑)✧ お問い合わせはこちらまでお願いしますなのです！ → https://t.co/GxxOGTPKb8,71988,10086,369,1963,False,21259,False,False,False,1445374915,0,human
23083404,LeBron James,KingJames,Amongst La Familia!,EST. AKRON - ST.V/M Class of '03  http://t.co/IneJylUd1m #IPROMISE,42028430,181,44857,138,True,6197,False,False,False,23083404,0,human
1045212613,TWITEIRO™,Citou1Twiteiro,,~~~~~~ [Sigam no @Privacidades] [Dono: @LucasSacanao] ~~~~~~ ↓↓↓↓↓↓↓↓↓ Me siga no Facebook ↓↓↓↓↓↓↓↓↓,82601,83719,92,986,False,678427,False,False,False,1045212613,1,bot
81856710,Eamonn Holmes,EamonnHolmes,Usually at an Airport,TV Presenter & Radio host Listen to me on @talkRADIO | Mon - Thu | 4-7PM Watch me on ITV’s @ThisMorning every Friday alongside my wife @RuthieeL,984211,8394,2329,19605,True,47936,False,False,False,81856710,0,human
2886648994,✨ Inspire Them...✨,Imported_Fun,"Shanghai, China","Inspiring creativity and free thinking, one child at a time, with award-winning STEMed activities and Free DIY classes. Curator of  #InspireThemRetweetTuesday",124390,119239,1905,178476,False,156627,False,False,False,2886648994,1,bot
3086994153,ana 💎🐦🇧🇷,bundadoney,"Londrina, Paraná","Porque eles são meu mundo, eles são meu tudo! @neymarjr @justinbieber ❤| #Belieber #Neymarzete ❤ JB seguiu 13/01 ❤ fan account",837,1887,6,38790,False,40413,False,True,False,3086994153,1,bot
58908838,Коффбой,koffboy,,Подписывайся! Нам будет хорошо вместе!                                                        По вопросам рекламы - koffboy@gmail.com,877364,5,3340,824,False,247345,False,False,False,58908838,1,bot
532885733,Ayejaye,AyejayeRadaza,,,7054,688,4,11869,False,22749,False,False,False,532885733,0,human
634627602,المقاولون,Contractors_sa,"Riyadh,ishbilia","للتسويق والاعلان [وفر مالك و جهدك و وقتك وتفرغ لاعمالك وحياتك دعنا نقوم بتسويق اعمالك
للطلب عبر حساب الدعم الفني @contractor_care",44792,0,48,19,False,39650,False,False,False,634627602,0,human
1619779116,偉人達の知恵袋(名言BOT),ijinnochie,,"偉人達の思考に触れて、自分の世界を広げましょう。
悩んだ時ここに来れば答えがあるかも！？
基本botですが、わりと中の人も呟きます(・∀・)/･･･botが凍結されると聞いて震えております。",20886,1985,60,6,False,43275,False,True,False,1619779116,0,human
1213081351,Guia Cidade Regional,CidadeRegional,Todo o Brasil,"O Guia Oficial da sua Região, Guia Comercial, Classificados, Seminovos, Eventos, Cupom Ofertas, Artigos, Blog e muito mais, nos add. no Facebook click no site!",843,2211,5,144,False,328,False,False,False,1213081351,0,human
144147895,youngcharles,ArianaDesiree_,dtx ,2 questions: what's poppin? & Is it legit?• 9teen • Extra-Chunky Hershey Bar 🍫 #SHSU21• I'm 6'9 in my head 💅🏾 @bsa_allday 😋,1528,1185,9,51021,False,53967,False,False,False,144147895,0,human
239625459,Papa Luchon,darkvader2015,"Amsterdam, Holanda","Tnlgo., Democrata, Barcelones, anticorreista.
Libertario, Ateo,3er Anticristo",1747,254,89,1494,False,544843,False,False,False,239625459,1,bot
115963433,kazinho,bruatthedisco,150731 170319,a gente vive de khanacademy e xhamster,1055,527,23,26144,False,137277,False,False,False,115963433,0,human
505615979,Dani 🌹,BHW_1969MM,"Ushuaia, Argentina","❄️ ""Desde el 2007 hasta siempre"" Ig: ddanigonzalezz",1323,1857,2,48615,False,24942,False,False,False,505615979,0,human
767396,amber mac,ambermac,Internet,"Bestselling Author; Keynote Speaker; President, AmberMac Media; 🤖 Co-host @aieffect, #TheFeed @siriusxm; TV Host @BloombergTV @FastCompany @Shopify 🚀 #Tech",116023,23767,7072,46789,True,52817,False,False,False,767396,0,human
342880502,DINIO GARCIA,diniogarcia,BARCELONA,@milenamillon ❤️,76900,631,306,13543,True,15278,False,True,False,342880502,0,human
461804603,codejobs,codejobs,127.0.0.1,¡Nuestro lema es Comparte el #Conocimiento! Ayúdanos a seguir compartiéndolo https://t.co/ufEW50gBUW,101905,27410,2181,10915,False,327952,False,False,False,461804603,1,bot
728638035986886656,Athletes Only™,AthOnly_,,follow for everything sport related,4,2,0,8,False,3,False,True,False,728638035986886656,0,human
3791723174,Bi Loves,BISEXUALoves,#LoveWins,We're gay and that's totally okay 🌈,11229,259,6,4076,False,6231,False,False,False,3791723174,0,human
862884598216130560,Jake Zyrus ☄️,OfficialCharice,,singer/songwriter. sending love and peace to everyone. i love you all.,862,19,0,13,False,42,False,False,False,862884598216130560,0,human
126743385,austy,AustinDuhaime,,💮,930,471,5,13153,False,5126,False,True,False,126743385,0,human
1131598854,Bárbara,barbichahin,Cosquin - Cordoba ,Orgullosa de tener una banda roja que me cruza el alma. 🐔💚✊🏼💜,1674,821,1,16263,False,18088,False,False,False,1131598854,0,human
28403745,Erika Rae,ErikaRae74,Nor*Cal         IG/SnapChat:ErikaRae74 ,"driving between mom life and thug life daily. capricorn cat lady. Seahawks, Warriors, A’s. #PelotonGang 🚲✨",946,1330,61,5860,False,53935,False,False,False,28403745,1,bot
2530946646,Ignacio Fernández,_ignaciio17,Uruguay_Rocha,insta: ignaciio.fernandez,1643,954,2,15281,False,92219,False,False,False,2530946646,1,bot
3164718758,メイプル🍯🐝,ma_am0522,日本,ポチカムとTwitter懸賞をしてます。只今フォローが上限に達しているためフォロバ出来ない状況。せっかくフォローしてくださっているのにごめんなさい🙇,2485,4997,52,13280,False,78544,False,True,False,3164718758,1,bot
55947313,CRUZ AZUL FC ®,Cruz_Azul_FC,Ciudad de México,Twitter Oficial de Cruz Azul ® || Official Twitter Account from Cruz Azul ® #EternamenteAzul #Lamáquinaceleste,1724950,144,2872,10391,True,34862,False,False,False,55947313,1,bot
13213122,Deadspin,Deadspin,,"Sports News without Access, Favor, or Discretion. Contact us: tips@deadspin.com.",1065311,1477,13625,69,True,92987,False,False,False,13213122,1,bot
224168353,Аргументы и факты,aifonline,Russia,Официальный аккаунт aif.ru,122887,38,869,1,False,76443,False,False,False,224168353,0,human
628982536,Daiana Filipigh,DaianaFilipigh,"Córdoba, Argentina",You should go and love yourself. 20 años.,1150,806,0,13460,False,22456,False,False,False,628982536,0,human
709876468617244673,#CarecaTv2m,CarecaTv,"Jaú, Brasil","Oi, aqui é a Lorena, tenho um canal no YouTube chamado Careca Tv! • Snap: carecatvoficial• Insta:careca_tvoficial
contato • contatocarecatv@outlook.com",180539,391,70,2838,True,3988,False,True,False,709876468617244673,0,human
45698212,Candy Charms,CandyCharms69,snapchat name: candycharms69,model 32L bust Insta: candycharmsofficialx 📧lushouslips69@hotmail.co.uk wishlist: https://t.co/0vdqg3esNG,143525,970,690,15569,False,25407,False,False,False,45698212,0,human
436821727,Clément,ImHellaRich,LA,I'm me. I'm French. Follow or die. Im an entrepreneur | antechamber of @thefrenchieboi,93301,77996,251,16,False,17850,False,False,False,436821727,0,human
237882441,Gidget Migliaccio,Gidget1432,USA ,"IFBB Bikini Pro. Training & Nutrition Programs Competition & Body Transformation. Designer @MyProSuit Competition Suits, Beach Bikinis & Fitness Wear",274399,4764,77,1135,False,1947,False,False,False,237882441,0,human
3262143763,.,AmrikaAlsubaie,,لا إله إلا انت سبحانك إني كنتُ من الظالمين .,2075,0,4,27837,False,22371,False,True,False,3262143763,0,human
1181493252,Лучшие воспоминания!,back_to_90th,worldwide,Все мы родом из детства! Давайте вместе вспоминать наше лучшее время! По вопросам рекламы - koffboy@gmail.com,71837,8630,377,4864,False,86944,False,False,False,1181493252,1,bot
